audit_category,audit_reason,manifest_index,source_file,cleaned_file_manifest,cleaned_file_local,cleaned_file_exists,cleaned_chars_manifest,has_competition_term_anywhere,business_file_manifest,has_business_section,recheck_found_business,recheck_section_source,recheck_business_file
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3004,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1622413\2023-03-08__JPMBB Commercial Mortgage Securities Trust 2014-C25__0001888524-23-002921.txt,2023_10K_cleaned\2023-03-08__JPMBB Commercial Mortgage Securities Trust 2014-C25__0001888524-23-002921.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-08__JPMBB Commercial Mortgage Securities Trust 2014-C25__0001888524-23-002921.txt,True,31744,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-08__JPMBB Commercial Mortgage Securities Trust 2014-C25__0001888524-23-002921_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3005,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1622765\2023-03-27__GS Mortgage Securities Trust 2014-GC26__0001853620-23-000100.txt,2023_10K_cleaned\2023-03-27__GS Mortgage Securities Trust 2014-GC26__0001853620-23-000100.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__GS Mortgage Securities Trust 2014-GC26__0001853620-23-000100.txt,True,53652,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__GS Mortgage Securities Trust 2014-GC26__0001853620-23-000100_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3011,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1623838\2023-03-27__WFRBS Commercial Mortgage Trust 2014-C25__0001888524-23-003958.txt,2023_10K_cleaned\2023-03-27__WFRBS Commercial Mortgage Trust 2014-C25__0001888524-23-003958.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__WFRBS Commercial Mortgage Trust 2014-C25__0001888524-23-003958.txt,True,46011,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__WFRBS Commercial Mortgage Trust 2014-C25__0001888524-23-003958_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3012,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1623916\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C19__0001888524-23-003976.txt,2023_10K_cleaned\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C19__0001888524-23-003976.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C19__0001888524-23-003976.txt,True,33702,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C19__0001888524-23-003976_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3023,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1625123\2023-03-09__JPMBB Commercial Mortgage Securities Trust 2014-C26__0001888524-23-002930.txt,2023_10K_cleaned\2023-03-09__JPMBB Commercial Mortgage Securities Trust 2014-C26__0001888524-23-002930.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-09__JPMBB Commercial Mortgage Securities Trust 2014-C26__0001888524-23-002930.txt,True,21072,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-09__JPMBB Commercial Mortgage Securities Trust 2014-C26__0001888524-23-002930_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3027,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1625426\2023-03-14__COMM 2014-CCRE21 Mortgage Trust__0001888524-23-003180.txt,2023_10K_cleaned\2023-03-14__COMM 2014-CCRE21 Mortgage Trust__0001888524-23-003180.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__COMM 2014-CCRE21 Mortgage Trust__0001888524-23-003180.txt,True,25748,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-14__COMM 2014-CCRE21 Mortgage Trust__0001888524-23-003180_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3036,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1626941\2023-03-16__Wells Fargo Commercial Mortgage Trust 2014-LC18__0001888524-23-003378.txt,2023_10K_cleaned\2023-03-16__Wells Fargo Commercial Mortgage Trust 2014-LC18__0001888524-23-003378.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__Wells Fargo Commercial Mortgage Trust 2014-LC18__0001888524-23-003378.txt,True,38776,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-16__Wells Fargo Commercial Mortgage Trust 2014-LC18__0001888524-23-003378_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3044,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1628112\2023-03-14__COMM 2015-LC19 Mortgage Trust__0001888524-23-003170.txt,2023_10K_cleaned\2023-03-14__COMM 2015-LC19 Mortgage Trust__0001888524-23-003170.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__COMM 2015-LC19 Mortgage Trust__0001888524-23-003170.txt,True,32279,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-14__COMM 2015-LC19 Mortgage Trust__0001888524-23-003170_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3050,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1629069\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C20__0001888524-23-003891.txt,2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C20__0001888524-23-003891.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C20__0001888524-23-003891.txt,True,31620,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C20__0001888524-23-003891_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3053,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1629716\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC27__0000950170-23-011338.txt,2023_10K_cleaned\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC27__0000950170-23-011338.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC27__0000950170-23-011338.txt,True,25211,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC27__0000950170-23-011338_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3059,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1630477\2023-03-15__GS Mortgage Securities Trust 2015-GC28__0001888524-23-003246.txt,2023_10K_cleaned\2023-03-15__GS Mortgage Securities Trust 2015-GC28__0001888524-23-003246.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__GS Mortgage Securities Trust 2015-GC28__0001888524-23-003246.txt,True,16073,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-15__GS Mortgage Securities Trust 2015-GC28__0001888524-23-003246_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3060,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1630513\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C26__0001888524-23-003033.txt,2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C26__0001888524-23-003033.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C26__0001888524-23-003033.txt,True,30416,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C26__0001888524-23-003033_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3062,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1630690\2023-03-29__JPMBB Commercial Mortgage Securities Trust 2015-C27__0001888524-23-004556.txt,2023_10K_cleaned\2023-03-29__JPMBB Commercial Mortgage Securities Trust 2015-C27__0001888524-23-004556.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__JPMBB Commercial Mortgage Securities Trust 2015-C27__0001888524-23-004556.txt,True,26098,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-29__JPMBB Commercial Mortgage Securities Trust 2015-C27__0001888524-23-004556_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3066,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1631406\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C21__0001888524-23-003968.txt,2023_10K_cleaned\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C21__0001888524-23-003968.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C21__0001888524-23-003968.txt,True,35205,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C21__0001888524-23-003968_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3073,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1632814\2023-03-10__COMM 2015-DC1 Mortgage Trust__0001888524-23-002989.txt,2023_10K_cleaned\2023-03-10__COMM 2015-DC1 Mortgage Trust__0001888524-23-002989.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-10__COMM 2015-DC1 Mortgage Trust__0001888524-23-002989.txt,True,33982,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-10__COMM 2015-DC1 Mortgage Trust__0001888524-23-002989_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3078,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1633533\2023-03-16__Wells Fargo Commercial Mortgage Trust 2015-C27__0001888524-23-003371.txt,2023_10K_cleaned\2023-03-16__Wells Fargo Commercial Mortgage Trust 2015-C27__0001888524-23-003371.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__Wells Fargo Commercial Mortgage Trust 2015-C27__0001888524-23-003371.txt,True,42834,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-16__Wells Fargo Commercial Mortgage Trust 2015-C27__0001888524-23-003371_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3085,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1634172\2023-03-15__CSAIL 2015-C1 Commercial Mortgage Trust__0001888524-23-003309.txt,2023_10K_cleaned\2023-03-15__CSAIL 2015-C1 Commercial Mortgage Trust__0001888524-23-003309.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__CSAIL 2015-C1 Commercial Mortgage Trust__0001888524-23-003309.txt,True,41287,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-15__CSAIL 2015-C1 Commercial Mortgage Trust__0001888524-23-003309_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3089,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1634976\2023-03-17__COMM 2015-CCRE22 Mortgage Trust__0001020242-23-000046.txt,2023_10K_cleaned\2023-03-17__COMM 2015-CCRE22 Mortgage Trust__0001020242-23-000046.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__COMM 2015-CCRE22 Mortgage Trust__0001020242-23-000046.txt,True,37730,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-17__COMM 2015-CCRE22 Mortgage Trust__0001020242-23-000046_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3095,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1635569\2023-03-10__Wells Fargo Commercial Mortgage Trust 2015-LC20__0001888524-23-002991.txt,2023_10K_cleaned\2023-03-10__Wells Fargo Commercial Mortgage Trust 2015-LC20__0001888524-23-002991.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-10__Wells Fargo Commercial Mortgage Trust 2015-LC20__0001888524-23-002991.txt,True,16966,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-10__Wells Fargo Commercial Mortgage Trust 2015-LC20__0001888524-23-002991_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3104,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1636513\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C22__0001888524-23-003901.txt,2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C22__0001888524-23-003901.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C22__0001888524-23-003901.txt,True,22431,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C22__0001888524-23-003901_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3107,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1636708\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC29__0000950170-23-011289.txt,2023_10K_cleaned\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC29__0000950170-23-011289.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC29__0000950170-23-011289.txt,True,40303,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC29__0000950170-23-011289_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3108,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1637008\2023-03-22__JPMBB Commercial Mortgage Securities Trust 2015-C28__0001888524-23-003657.txt,2023_10K_cleaned\2023-03-22__JPMBB Commercial Mortgage Securities Trust 2015-C28__0001888524-23-003657.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__JPMBB Commercial Mortgage Securities Trust 2015-C28__0001888524-23-003657.txt,True,36500,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-22__JPMBB Commercial Mortgage Securities Trust 2015-C28__0001888524-23-003657_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3117,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1637969\2023-03-24__Entergy New Orleans Storm Recovery Funding I, L.L.C.__0000065984-23-000022.txt","2023_10K_cleaned\2023-03-24__Entergy New Orleans Storm Recovery Funding I, L.L.C.__0000065984-23-000022.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Entergy New Orleans Storm Recovery Funding I, L.L.C.__0000065984-23-000022.txt",True,6518,False,,False,True,business_header_only,"C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-24__Entergy New Orleans Storm Recovery Funding I, L.L.C.__0000065984-23-000022_business.txt"
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3119,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1638227\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-NXS1__0001888524-23-003022.txt,2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-NXS1__0001888524-23-003022.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-NXS1__0001888524-23-003022.txt,True,45631,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-NXS1__0001888524-23-003022_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3124,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1638933\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C28__0001888524-23-003107.txt,2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C28__0001888524-23-003107.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C28__0001888524-23-003107.txt,True,21644,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C28__0001888524-23-003107_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3128,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1639353\2023-03-16__CSAIL 2015-C2 Commercial Mortgage Trust__0001888524-23-003383.txt,2023_10K_cleaned\2023-03-16__CSAIL 2015-C2 Commercial Mortgage Trust__0001888524-23-003383.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__CSAIL 2015-C2 Commercial Mortgage Trust__0001888524-23-003383.txt,True,59773,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-16__CSAIL 2015-C2 Commercial Mortgage Trust__0001888524-23-003383_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3130,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1639694\2023-03-27__GS Mortgage Securities Trust 2015-GC30__0001853620-23-000103.txt,2023_10K_cleaned\2023-03-27__GS Mortgage Securities Trust 2015-GC30__0001853620-23-000103.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__GS Mortgage Securities Trust 2015-GC30__0001853620-23-000103.txt,True,36611,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__GS Mortgage Securities Trust 2015-GC30__0001853620-23-000103_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3132,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1640052\2023-03-16__COMM 2015-CCRE23 Mortgage Trust__0001888524-23-003391.txt,2023_10K_cleaned\2023-03-16__COMM 2015-CCRE23 Mortgage Trust__0001888524-23-003391.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__COMM 2015-CCRE23 Mortgage Trust__0001888524-23-003391.txt,True,43189,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-16__COMM 2015-CCRE23 Mortgage Trust__0001888524-23-003391_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3139,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1640584\2023-03-13__JPMBB Commercial Mortgage Securities Trust 2015-C29__0001888524-23-003049.txt,2023_10K_cleaned\2023-03-13__JPMBB Commercial Mortgage Securities Trust 2015-C29__0001888524-23-003049.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__JPMBB Commercial Mortgage Securities Trust 2015-C29__0001888524-23-003049.txt,True,28346,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-13__JPMBB Commercial Mortgage Securities Trust 2015-C29__0001888524-23-003049_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3140,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1640775\2023-03-28__Morgan Stanley Capital I Trust 2015-MS1__0001888524-23-004010.txt,2023_10K_cleaned\2023-03-28__Morgan Stanley Capital I Trust 2015-MS1__0001888524-23-004010.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Morgan Stanley Capital I Trust 2015-MS1__0001888524-23-004010.txt,True,33502,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-28__Morgan Stanley Capital I Trust 2015-MS1__0001888524-23-004010_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3159,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1642727\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23__0001888524-23-003970.txt,2023_10K_cleaned\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23__0001888524-23-003970.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23__0001888524-23-003970.txt,True,28494,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23__0001888524-23-003970_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3165,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1643293\2023-03-17__COMM 2015-LC21 Mortgage Trust__0001020242-23-000052.txt,2023_10K_cleaned\2023-03-17__COMM 2015-LC21 Mortgage Trust__0001020242-23-000052.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__COMM 2015-LC21 Mortgage Trust__0001020242-23-000052.txt,True,31062,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-17__COMM 2015-LC21 Mortgage Trust__0001020242-23-000052_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3167,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1643550\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C29__0001888524-23-003041.txt,2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C29__0001888524-23-003041.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C29__0001888524-23-003041.txt,True,24331,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-13__Wells Fargo Commercial Mortgage Trust 2015-C29__0001888524-23-003041_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3169,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1643661\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC31__0000950170-23-011286.txt,2023_10K_cleaned\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC31__0000950170-23-011286.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC31__0000950170-23-011286.txt,True,30050,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__Citigroup Commercial Mortgage Trust 2015-GC31__0000950170-23-011286_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3171,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1643873\2023-03-16__Wells Fargo Commercial Mortgage Trust 2015-NXS2__0001888524-23-003393.txt,2023_10K_cleaned\2023-03-16__Wells Fargo Commercial Mortgage Trust 2015-NXS2__0001888524-23-003393.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__Wells Fargo Commercial Mortgage Trust 2015-NXS2__0001888524-23-003393.txt,True,29671,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-16__Wells Fargo Commercial Mortgage Trust 2015-NXS2__0001888524-23-003393_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3177,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1644697\2023-03-15__GS Mortgage Securities Trust 2015-GC32__0001888524-23-003240.txt,2023_10K_cleaned\2023-03-15__GS Mortgage Securities Trust 2015-GC32__0001888524-23-003240.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__GS Mortgage Securities Trust 2015-GC32__0001888524-23-003240.txt,True,66092,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-15__GS Mortgage Securities Trust 2015-GC32__0001888524-23-003240_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3179,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1644943\2023-03-13__JPMBB Commercial Mortgage Securities Trust 2015-C30__0001888524-23-003068.txt,2023_10K_cleaned\2023-03-13__JPMBB Commercial Mortgage Securities Trust 2015-C30__0001888524-23-003068.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__JPMBB Commercial Mortgage Securities Trust 2015-C30__0001888524-23-003068.txt,True,47260,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-13__JPMBB Commercial Mortgage Securities Trust 2015-C30__0001888524-23-003068_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3185,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1645384\2023-03-10__COMM 2015-PC1 Mortgage Trust__0001888524-23-003002.txt,2023_10K_cleaned\2023-03-10__COMM 2015-PC1 Mortgage Trust__0001888524-23-003002.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-10__COMM 2015-PC1 Mortgage Trust__0001888524-23-003002.txt,True,26212,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-10__COMM 2015-PC1 Mortgage Trust__0001888524-23-003002_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3194,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1646736\2023-03-15__COMM 2015-CCRE24 Mortgage Trust__0001888524-23-003325.txt,2023_10K_cleaned\2023-03-15__COMM 2015-CCRE24 Mortgage Trust__0001888524-23-003325.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__COMM 2015-CCRE24 Mortgage Trust__0001888524-23-003325.txt,True,47075,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-15__COMM 2015-CCRE24 Mortgage Trust__0001888524-23-003325_business.txt
business_header_only,Business header detected but section content is too short; likely over-cleaned in prior step.,3195,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1646924\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24__0001888524-23-003960.txt,2023_10K_cleaned\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24__0001888524-23-003960.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24__0001888524-23-003960.txt,True,25817,False,,False,True,business_header_only,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-27__Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24__0001888524-23-003960_business.txt
